87,Kelowna International Airport,Canada,49.9561004639,-119.377998352
88,Mayo Airport,Canada,63.6164016723633,-135.86799621582
89,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Canada,50.3302993774414,-105.55899810791
90,Fort McMurray Airport,Canada,56.653301239,-111.222000122
91,Moosonee Airport,Canada,51.2910995483398,-80.6078033447266
92,Maniwaki Airport,Canada,46.2728004456,-75.9906005859
93,Montreal International (Mirabel) Airport,Canada,45.679501,-74.038696
94,Natashquan Airport,Canada,50.189998626709,-61.7891998291016
95,Ottawa / Gatineau Airport,Canada,45.5217018127,-75.5635986328
96,Matagami Airport,Canada,49.7616996765137,-77.8028030395508
97,Old Crow Airport,Canada,67.5706024169922,-139.839004516602
98,CFB Cold Lake,Canada,54.4049987792969,-110.278999328613
99,High Level Airport,Canada,58.6213989257813,-117.165000915527
100,Ottawa Macdonald-Cartier International Airport,Canada,45.3224983215332,-75.6691970825195
101,Prince Albert Glass Field,Canada,53.2141990662,-105.672996521
102,Peace River Airport,Canada,56.226898,-117.446999
103,Southport Airport,Canada,49.903099,-98.273817
104,Pitt Meadows Airport,Canada,49.2160987854004,-122.709999084473
105,Pickle Lake Airport,Canada,51.4463996887207,-90.2142028808594
106,Port Menier Airport,Canada,49.8363990783691,-64.2885971069336
107,Peterborough Airport,Canada,44.2299995422363,-78.3632965087891
108,Prince Rupert Airport,Canada,54.2860984802,-130.445007324
109,Fort Chipewyan Airport,Canada,58.7672004699707,-111.116996765137
110,Muskoka Airport,Canada,44.9747009277344,-79.3032989501953
111,Quebec Jean Lesage International Airport,Canada,46.7911,-71.393303
112,Red Deer Regional Airport,Canada,52.1822013854981,-113.893997192383
113,Windsor Airport,Canada,42.2756004333496,-82.9555969238281
114,Watson Lake Airport,Canada,60.1164016723633,-128.822006225586
115,Kenora Airport,Canada,49.7882995605469,-94.3630981445312
116,Lethbridge County Airport,Canada,49.6302986145,-112.800003052
117,Greater Moncton International Airport,Canada,46.1122016906738,-64.678596496582
119,Comox Airport,Canada,49.7108001708984,-124.887001037598
120,Regina International Airport,Canada,50.4319000244141,-104.666000366211
121,Thunder Bay Airport,Canada,48.3718986511231,-89.3238983154297
122,Grande Prairie Airport,Canada,55.1796989441,-118.885002136
123,Yorkton Municipal Airport,Canada,51.2647018432617,-102.46199798584
124,North Battleford Airport,Canada,52.7691993713379,-108.244003295898
125,Gander International Airport,Canada,48.9369010925293,-54.5680999755859
126,Sydney / J.A. Douglas McCurdy Airport,Canada,46.1614,-60.047798
127,Quesnel Airport,Canada,53.0261001586914,-122.51000213623
128,Resolute Bay Airport,Canada,74.7169036865,-94.9693984985
129,Rivière-du-Loup Airport,Canada,47.7644004821777,-69.5847015380859
130,Roberval Airport,Canada,48.5200004577637,-72.2656021118164
131,Rocky Mountain House Airport,Canada,52.4296989441,-114.903999329
132,Rankin Inlet Airport,Canada,62.8114013672,-92.1157989502
133,Sudbury Airport,Canada,46.625,-80.7988967895508
134,Sherbrooke Airport,Canada,45.4385986328125,-71.6913986206055
135,Saint John Airport,Canada,45.3161010742187,-65.8902969360352
136,Fort Smith Airport,Canada,60.0203018188477,-111.96199798584
137,Nanisivik Airport,Canada,72.982201,-84.613602
138,Summerside Airport,Canada,46.440601348877,-63.8335990905762
139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Canada,71.9938964844,-125.242996216
140,Cape Dorset Airport,Canada,64.2300033569,-76.5267028809
141,Thompson Airport,Canada,55.8011016845703,-97.8641967773438
142,CFB Trenton,Canada,44.1189002990723,-77.5280990600586
143,Timmins/Victor M. Power,Canada,48.5696983337,-81.376701355
144,Billy Bishop Toronto City Centre Airport,Canada,43.627499,-79.396202
145,Tuktoyaktuk Airport,Canada,69.4332962036133,-133.026000976563
146,Montreal / Pierre Elliott Trudeau International Airport,Canada,45.4706001282,-73.7407989502
147,Repulse Bay Airport,Canada,66.5214004517,-86.2247009277
148,Hall Beach Airport,Canada,68.7761001587,-81.2425
149,Rouyn Noranda Airport,Canada,48.2061004638672,-78.8356018066406
150,La Ronge Airport,Canada,55.1514015198,-105.262001038
151,Vermilion Airport,Canada,53.3558006287,-110.823997498
152,Qikiqtarjuaq Airport,Canada,67.5457992554,-64.0314025879
153,Val-d'Or Airport,Canada,48.0532989502,-77.7827987671
154,Kuujjuaq Airport,Canada,58.0960998535156,-68.4269027709961
155,Norman Wells Airport,Canada,65.2816009521484,-126.797996520996
156,Vancouver International Airport,Canada,49.193901062,-123.183998108
157,Buffalo Narrows Airport,Canada,55.8418998718,-108.417999268
158,Wiarton Airport,Canada,44.7458,-81.107201
159,Petawawa Airport,Canada,45.9522018432617,-77.3191986083984
160,Winnipeg / James Armstrong Richardson International Airport,Canada,49.9099998474,-97.2398986816
161,Wabush Airport,Canada,52.9219017028809,-66.8644027709961
162,Williams Lake Airport,Canada,52.1831016541,-122.054000854
163,Wrigley Airport,Canada,63.209400177002,-123.436996459961
164,Cranbrook/Canadian Rockies International Airport,Canada,49.610801696777,-115.78199768066
165,Edmonton City Centre (Blatchford Field) Airport,Canada,53.5724983215,-113.521003723
166,Saskatoon John G. Diefenbaker International Airport,Canada,52.1707992553711,-106.699996948242
167,Medicine Hat Airport,Canada,50.0189018249512,-110.721000671387
168,Fort St John Airport,Canada,56.2380981445313,-120.73999786377
169,Sioux Lookout Airport,Canada,50.113899230957,-91.9052963256836
170,Pangnirtung Airport,Canada,66.1449966431,-65.7136001587
171,Earlton (Timiskaming Regional) Airport,Canada,47.6974006546,-79.8473453522
172,Prince George Airport,Canada,53.8894004822,-122.679000854
173,Northwest Regional Airport Terrace-Kitimat,Canada,54.468498,-128.576009
174,London Airport,Canada,43.035599,-81.1539
175,Abbotsford Airport,Canada,49.0252990722656,-122.361000061035
176,Whitehorse / Erik Nielsen International Airport,Canada,60.7095985413,-135.067001343
177,North Bay Jack Garland Airport,Canada,46.363602,-79.422798
178,Calgary International Airport,Canada,51.113899231,-114.019996643
179,Smithers Airport,Canada,54.8246994018555,-127.182998657227
180,Fort Nelson Airport,Canada,58.8363990784,-122.597000122
181,Penticton Airport,Canada,49.4631004333496,-119.601997375488
182,Charlottetown Airport,Canada,46.2900009155274,-63.1211013793945
183,Taloyoak Airport,Canada,69.5466995239,-93.5766983032
184,Victoria International Airport,Canada,48.646900177,-123.426002502
185,Lynn Lake Airport,Canada,56.863899230957,-101.075996398926
186,Swift Current Airport,Canada,50.2919006348,-107.691001892
187,Churchill Airport,Canada,58.739200592041,-94.0650024414062
188,Goose Bay Airport,Canada,53.3191986084,-60.4258003235
189,St. John's International Airport,Canada,47.618598938,-52.7518997192
190,Kapuskasing Airport,Canada,49.4138984680176,-82.4674987792969
191,Armstrong Airport,Canada,50.2902984619141,-88.9096984863281
192,Mont Joli Airport,Canada,48.6086006164551,-68.2080993652344
193,Lester B. Pearson International Airport,Canada,43.6772003174,-79.6305999756
194,Downsview Airport,Canada,43.7425003051758,-79.4655990600586
195,Gore Bay Manitoulin Airport,Canada,45.8852996826172,-82.5678024291992
196,Yellowknife Airport,Canada,62.4627990722656,-114.440002441406
197,Slave Lake Airport,Canada,55.2930984497,-114.777000427
198,Sandspit Airport,Canada,53.2542991638,-131.813995361
199,Chris Hadfield Airport,Canada,42.9994010925293,-82.3088989257812
200,Port Hardy Airport,Canada,50.6805992126465,-127.366996765137
201,Whitecourt Airport,Canada,54.1439018249512,-115.787002563477
202,Sept-Îles Airport,Canada,50.2233009338379,-66.2656021118164
203,Teslin Airport,Canada,60.1727981567383,-132.74299621582
204,CFB Greenwood,Canada,44.9844017028809,-64.9169006347656
205,Faro Airport,Canada,62.2075004577637,-133.376007080078
206,Fort Mcpherson Airport,Canada,67.4075012207031,-134.860992431641
207,Blida Airport,Algeria,36.5036010742187,2.81416988372803
208,Bou Saada Airport,Algeria,35.3325004577637,4.20638990402222
209,Soummam Airport,Algeria,36.7120018005,5.06992006302
210,Houari Boumediene Airport,Algeria,36.6910018920898,3.21540999412537
211,Djanet Inedbirene Airport,Algeria,24.292801,9.45244
212,Boufarik Airport,Algeria,36.545799,2.87611
213,Reggane Airport,Algeria,26.7101,0.285647
214,Illizi Takhamalt Airport,Algeria,26.7234992981,8.62265014648
215,Ain Oussera Airport,Algeria,35.5253982543945,2.8787100315094
216,Aguenar – Hadj Bey Akhamok Airport,Algeria,22.8115005493,5.45107984543
217,Jijel Ferhat Abbas Airport,Algeria,36.7951011658,5.87361001968
218,Mecheria Airport,Algeria,33.535900116,-0.242353007197
219,Relizane Airport,Algeria,35.752201,0.626272
220,Rabah Bitat Airport,Algeria,36.822201,7.809174
221,Mohamed Boudiaf International Airport,Algeria,36.2760009765625,6.62038993835449
222,Cheikh Larbi Tébessi Airport,Algeria,35.4315986633,8.12071990967
224,Hassi R'Mel Airport,Algeria,32.9304008483887,3.31153988838196
225,Bou Chekif Airport,Algeria,35.3410987854,1.46315002441
226,Bou Sfer Airport,Algeria,35.7354011535645,-0.805388987064362
227,Tindouf Airport,Algeria,27.7003993988,-8.1670999527
228,Ech Cheliff Airport,Algeria,36.2126998901,1.33176994324
229,Tafaraoui Airport,Algeria,35.5424003601074,-0.532278001308441
230,Zenata – Messali El Hadj Airport,Algeria,35.0167007446,-1.45000004768
231,Es Senia Airport,Algeria,35.6239013672,-0.621182978153
232,Sidi Bel Abbes Airport,Algeria,35.1717987061,-0.593275010586
233,Ghriss Airport,Algeria,35.2076988220215,0.147141993045807
234,Touat Cheikh Sidi Mohamed Belkebir Airport,Algeria,27.8376007080078,-0.186414003372192
235,Biskra Airport,Algeria,34.7933006287,5.73823022842
236,El Golea Airport,Algeria,30.5713005065918,2.85959005355835
237,Noumérat - Moufdi Zakaria Airport,Algeria,32.3841018676758,3.79411005973816
238,Oued Irara Airport,Algeria,31.6730003357,6.14043998718
239,In Salah Airport,Algeria,27.2509994507,2.51202011108
240,Touggourt Sidi Madhi Airport,Algeria,33.0677986145019,6.0886697769165
241,Laghouat Airport,Algeria,33.7644004822,2.92833995819
242,Timimoun Airport,Algeria,29.2371006012,0.276033014059
243,Ain el Beida Airport,Algeria,31.917200088501,5.41277980804443
244,In Aménas Airport,Algeria,28.0515,9.64291
245,Cadjehoun Airport,Benin,6.3572301864624,2.38435006141663
246,Ouagadougou Airport,Burkina Faso,12.3532,-1.51242
247,Bobo Dioulasso Airport,Burkina Faso,11.1600999832153,-4.33096981048584
248,Kotoka International Airport,Ghana,5.60518980026245,-0.166786000132561
249,Tamale Airport,Ghana,9.55718994140625,-0.863214015960693
250,Wa Airport,Ghana,10.0826997756958,-2.50768995285034
251,Sunyani Airport,Ghana,7.36183023452759,-2.32875990867615
252,Takoradi Airport,Ghana,4.8960599899292,-1.77476000785828
253,Port Bouet Airport,Cote d'Ivoire,5.261390209198,-3.9262900352478
254,Bouaké Airport,Cote d'Ivoire,7.73880004882813,-5.07366991043091
255,Daloa Airport,Cote d'Ivoire,6.79280996322632,-6.47318983078003
256,Korhogo Airport,Cote d'Ivoire,9.38718032837,-5.55666017532
257,Man Airport,Cote d'Ivoire,7.27206993103027,-7.58735990524292
258,San Pedro Airport,Cote d'Ivoire,4.74671983718872,-6.66082000732422
259,Yamoussoukro Airport,Cote d'Ivoire,6.9031701088,-5.36558008194
260,Nnamdi Azikiwe International Airport,Nigeria,9.00679016113281,7.26316976547241
261,Akure Airport,Nigeria,7.24673986434937,5.30101013183594
262,Benin Airport,Nigeria,6.31697988510132,5.59950017929077
263,Margaret Ekpo International Airport,Nigeria,4.97601985931397,8.34720039367676
264,Akanu Ibiam International Airport,Nigeria,6.47426986694336,7.56196022033691
265,Gusau Airport,Nigeria,12.1717,6.69611
266,Ibadan Airport,Nigeria,7.36246013641357,3.97832989692688
267,Ilorin International Airport,Nigeria,8.44021034240723,4.49391984939575
268,Yakubu Gowon Airport,Nigeria,9.63982963562012,8.86905002593994
269,Kaduna Airport,Nigeria,10.6960000991821,7.32010984420776
270,Mallam Aminu International Airport,Nigeria,12.0476,8.52462
271,Maiduguri International Airport,Nigeria,11.855299949646,13.0809001922607
272,Makurdi Airport,Nigeria,7.70388,8.61394
273,Murtala Muhammed International Airport,Nigeria,6.57737016677856,3.32116007804871
274,Minna Airport,Nigeria,9.65217018127441,6.4622597694397
275,Port Harcourt International Airport,Nigeria,5.01549005508423,6.94959020614624
276,Sadiq Abubakar III International Airport,Nigeria,12.9162998199463,5.20719003677368
277,Yola Airport,Nigeria,9.25755023956299,12.4303998947144
278,Zaria Airport,Nigeria,11.1302,7.68581
279,Maradi Airport,Niger,13.5024995803833,7.12674999237061
280,Diori Hamani International Airport,Niger,13.4815,2.18361
281,Tahoua Airport,Niger,14.8756999969482,5.26535987854004
282,Mano Dayak International Airport,Niger,16.9659996032715,8.00010967254639
283,Dirkou Airport,Niger,18.9687004089355,12.8687000274658
284,Diffa Airport,Niger,13.3729000091553,12.6267004013062
285,Zinder Airport,Niger,13.7790002822876,8.98375988006592
286,Monastir Habib Bourguiba International Airport,Tunisia,35.7580986022949,10.7546997070313
287,Tunis Carthage International Airport,Tunisia,36.851001739502,10.2271995544434
288,Sidi Ahmed Air Base,Tunisia,37.245398,9.79145
289,Remada Air Base,Tunisia,32.3061981201172,10.3821001052856
290,Gafsa Ksar International Airport,Tunisia,34.4220008850098,8.82250022888184
291,Gabès Matmata International Airport,Tunisia,33.8768997192383,10.1033000946045
292,Borj El Amri Airport,Tunisia,36.7212982177734,9.94314956665039
293,Djerba Zarzis International Airport,Tunisia,33.875,10.7755002975464
294,El Borma Airport,Tunisia,31.7042999267578,9.25461959838867
295,Sfax Thyna International Airport,Tunisia,34.7179985046387,10.6909999847412
296,Tozeur Nefta International Airport,Tunisia,33.9397010803223,8.11056041717529
297,Niamtougou International Airport,Togo,9.76733016967773,1.09124994277954
298,Lomé-Tokoin Airport,Togo,6.16560983657837,1.25451004505157
299,Antwerp International Airport (Deurne),Belgium,51.1893997192,4.46027994156
300,Beauvechain Air Base,Belgium,50.7585983276367,4.76833009719849
301,Kleine Brogel Air Base,Belgium,51.168301,5.47
302,Brussels Airport,Belgium,50.9014015198,4.48443984985
303,Jehonville Air Base,Belgium,49.8917007446289,5.22388982772827
304,Brussels South Charleroi Airport,Belgium,50.459202,4.45382
305,Chièvres Air Base,Belgium,50.5758018493652,3.83100008964539
306,Koksijde Air Base,Belgium,51.0903015136719,2.65278005599976
307,Florennes Air Base,Belgium,50.2433013916,4.64583015442
308,Wevelgem Airport,Belgium,50.817199707,3.20472002029
309,Liège Airport,Belgium,50.6374015808106,5.44322013854981
310,Ostend-Bruges International Airport,Belgium,51.1988983154,2.8622200489
311,Zutendaal Air Base,Belgium,50.9474983215332,5.59055995941162
312,Brustem Airfield Sint Truiden,Belgium,50.791901,5.20167
313,Saint Hubert Air Base,Belgium,50.0344009399414,5.44081020355225
314,Ursel Air Base,Belgium,51.1441993713379,3.47555994987488
315,Weelde Air Base,Belgium,51.3947982788086,4.96018981933594
316,Zoersel (Oostmalle) Airfield,Belgium,51.264702,4.75333
317,Flugplatz Bautzen,Germany,51.193611,14.519722
318,Altenburg-Nobitz Airport,Germany,50.981945,12.506389
319,Dessau Airfield,Germany,51.831694,12.190962
320,Eisenhüttenstadt Airfield,Germany,52.195856,14.58753
322,Großenhain Airport,Germany,51.3080558776855,13.5555562973022
323,Merseburg Airport,Germany,51.3630556,11.9408333
324,Halle-Oppin Airport,Germany,51.552223,12.053889
325,Riesa-Göhlis Airport,Germany,51.2936096191,13.3561105728
326,Rechlin-Lärz Airport,Germany,53.306388855,12.7522220612
327,Strausberg Airport,Germany,52.5805549621582,13.9166669845581
328,Schönhagen Airport,Germany,52.203609,13.156389
329,Barth Airport,Germany,54.338253,12.710515
330,Jena-Schöngleina Airfield,Germany,50.915279,11.714444
331,Kyritz Airport,Germany,52.918888092041,12.4252777099609
332,"Magdeburg ""City"" Airport",Germany,52.073612,11.626389
333,Rothenburg/Görlitz Airport,Germany,51.3633346557617,14.9499998092651
334,Anklam Airfield,Germany,53.832779,13.668611
335,Cottbus-Drewitz Airport,Germany,51.889442,14.531944
336,Kamenz Airport,Germany,51.2969436645508,14.1274995803833
337,Berlin-Schönefeld Airport,Germany,52.380001,13.5225
338,Dresden Airport,Germany,51.1328010559082,13.7672004699707
339,Erfurt Airport,Germany,50.9798011779785,10.9581003189087
340,Frankfurt am Main Airport,Germany,50.033333,8.570556
341,Münster Osnabrück Airport,Germany,52.134601593,7.68483018875
342,Hamburg Airport,Germany,53.630401611328,9.9882297515869
343,Berlin-Tempelhof International Airport,Germany,52.4729995727539,13.4039001464844
344,Cologne Bonn Airport,Germany,50.8658981323,7.1427397728
345,Düsseldorf Airport,Germany,51.289501,6.76678
346,Munich Airport,Germany,48.353802,11.7861
347,Nuremberg Airport,Germany,49.498699,11.078056
348,Leipzig/Halle Airport,Germany,51.423889,12.236389
349,Saarbrücken Airport,Germany,49.2145996094,7.10950994492
350,Stuttgart Airport,Germany,48.6898994446,9.22196006775
351,Berlin-Tegel Airport,Germany,52.5597,13.2877
352,Hannover Airport,Germany,52.461101532,9.68507957458
353,Bremen Airport,Germany,53.0475006104,8.78666973114
354,Frankfurt-Egelsbach Airport,Germany,49.959999,8.645833
355,Frankfurt-Hahn Airport,Germany,49.9487,7.26389
356,Mannheim-City Airport,Germany,49.473057,8.514167
357,Allendorf/Eder Airport,Germany,51.0349998474121,8.680832862854
358,Worms Airport,Germany,49.606945,8.368333
359,Mainz-Finthen Airport,Germany,49.967499,8.147222
360,Eisenach-Kindel Airport,Germany,50.991604,10.47973
361,Siegerland Airport,Germany,50.7076988220215,8.08296966552734
362,Hamburg-Finkenwerder Airport,Germany,53.5352783203125,9.83555603027344
363,Kiel-Holtenau Airport,Germany,54.3794441223145,10.1452779769897
364,Lübeck Blankensee Airport,Germany,53.8054008484,10.7192001343
365,Flugplatz Dahlemer Binz,Germany,50.405555725,6.5288891792
366,Meinerzhagen Airport,Germany,51.0999984741211,7.59999990463257
367,Arnsberg-Menden Airport,Germany,51.4838905334473,7.89833307266235
368,Essen Mulheim Airport,Germany,51.4023017883301,6.93732976913452
369,Bielefeld Airport,Germany,51.964722,8.544444
370,Mönchengladbach Airport,Germany,51.230278,6.504444
371,Paderborn Lippstadt Airport,Germany,51.6141014099,8.61631965637
372,Stadtlohn-Vreden Airport,Germany,51.9958343505859,6.84055614471436
373,Dortmund Airport,Germany,51.5182991028,7.61223983765
374,Augsburg Airport,Germany,48.425278,10.931667
375,Biberach a.d. Riß Airfield,Germany,48.111111,9.762778
376,Eggenfelden Airport,Germany,48.396110534668,12.7236108779907
377,Mindelheim-Mattsies Airfield,Germany,48.106945,10.525
378,Oberpfaffenhofen Airport,Germany,48.081402,11.2831
379,Straubing Airport,Germany,48.9008331298828,12.5166673660278
380,Vilshofen Airport,Germany,48.6349983215332,13.1955556869507
381,Leutkirch-Unterzeil Airport,Germany,47.8588905334473,10.0141668319702
382,Friedrichshafen Airport,Germany,47.6712989807,9.51148986816
383,Schwerin Parchim Airport,Germany,53.426998,11.7834
384,Stendal-Borstel Airport,Germany,52.6288871765137,11.8186111450195
385,Aalen-Heidenheim/Elchingen Airport,Germany,48.7777786254883,10.2647218704224
386,Bayreuth Airport,Germany,49.985001,11.64
387,Burg Feuerstein Airport,Germany,49.794166564941,11.133610725403
388,Hof-Plauen Airport,Germany,50.2886123657227,11.8563890457153
389,Haßfurt-Schweinfurt Airport,Germany,50.0180549621582,10.5294437408447
390,Koblenz-Winningen Airfield,Germany,50.325558,7.528611
391,Trier-Föhren Airport,Germany,49.863888,6.7875
392,Speyer Airfield,Germany,49.304722,8.451389
393,Zweibrücken Airport,Germany,49.2094,7.40056
394,Donaueschingen-Villingen Airport,Germany,47.9733314514,8.52222156525
395,Freiburg i. Br. Airport,Germany,48.0227775574,7.83249998093
396,Mengen-Hohentengen Airport,Germany,48.0538902282715,9.37277793884277
397,Adolf Würth Airport,Germany,49.1183319092,9.78388881683
398,Finsterwalde/Schacksdorf Airport,Germany,51.607498,13.743611
399,Braunschweig-Wolfsburg Airport,Germany,52.319199,10.5561
400,Kassel-Calden Airport,Germany,51.417273,9.384967
401,Hildesheim Airport,Germany,52.1813888549805,9.94638919830322
402,Bremerhaven Airport,Germany,53.506943,8.572778
403,Emden Airport,Germany,53.391109,7.2275
404,Leer-Papenburg Airport,Germany,53.2719421386719,7.44166707992554
405,Wilhelmshaven-Mariensiel Airport,Germany,53.5022201538086,8.05222225189209
406,Borkum Airport,Germany,53.59639,6.709167
407,Norderney Airport,Germany,53.7069435119629,7.23000001907349
408,Flensburg-Schäferhaus Airport,Germany,54.7733345031738,9.37888908386231
409,Rendsburg-Schachtholm Airport,Germany,54.2200012207031,9.59944438934326
410,Westerland Sylt Airport,Germany,54.9132003784,8.34047031403
411,Ämari Air Base,Estonia,59.2602996826172,24.2084999084473
412,Kärdla Airport,Estonia,58.9907989501953,22.8306999206543
413,Kuressaare Airport,Estonia,58.2299003601074,22.50950050354
414,Pärnu Airport,Estonia,58.4189987182617,24.4727993011475
415,Lennart Meri Tallinn Airport,Estonia,59.4132995605,24.8327999115
416,Tartu Airport,Estonia,58.3074989319,26.6903991699
417,Enontekio Airport,Finland,68.362602233887,23.424299240112
418,Eura Airport,Finland,61.1161003112793,22.2014007568359
419,Halli Airport,Finland,61.856039,24.786686
420,Helsinki Malmi Airport,Finland,60.2546005249023,25.0428009033203
421,Helsinki Vantaa Airport,Finland,60.317199707031,24.963300704956
422,Hameenkyro Airport,Finland,61.6897010803223,23.0736999511719
423,Hanko Airport,Finland,59.8488998413086,23.0835990905762
424,Hyvinkää Airfield,Finland,60.6543998718,24.8810997009
425,Kiikala Airport,Finland,60.4625015259,23.6525001526
426,Immola Airport,Finland,61.2491989135742,28.9036998748779
427,Kitee Airport,Finland,62.1661,30.073601
428,Ivalo Airport,Finland,68.607299804688,27.405300140381
429,Joensuu Airport,Finland,62.662899017334,29.607500076294
430,Jyvaskyla Airport,Finland,62.399501800537,25.678300857544
431,Kauhava Airport,Finland,63.127102,23.051399
432,Kemi-Tornio Airport,Finland,65.778701782227,24.582099914551
433,Kajaani Airport,Finland,64.285499572754,27.692399978638
434,Kauhajoki Airport,Finland,62.4625015259,22.3931007385
